epochNum	EEGVectBlockNum	PSGFilename	startSamples	durationSamples	startSec	durationSec	
521	56	01-05-0007	2956342	205	11548.21	0.8	
522	56	01-05-0007	2957507	515	11552.76	2.01	
523	56	01-05-0007	2960876	102	11565.92	0.4	
524	56	01-05-0007	2963323	251	11575.48	0.98	
525	57	01-05-0007	3126820	128	12214.14	0.5	
526	57	01-05-0007	3131279	192	12231.56	0.75	
527	57	01-05-0007	3134318	166	12243.43	0.65	
528	57	01-05-0007	3137180	353	12254.61	1.38	
529	57	01-05-0007	3139604	241	12264.08	0.94	
530	57	01-05-0007	3144947	220	12284.95	0.86	
531	57	01-05-0007	3148910	207	12300.43	0.81	
532	57	01-05-0007	3154944	143	12324	0.56	
533	58	01-05-0007	3189770	164	12460.04	0.64	
534	58	01-05-0007	3191977	243	12468.66	0.95	
535	58	01-05-0007	3195041	102	12480.63	0.4	
536	58	01-05-0007	3195430	271	12482.15	1.06	
537	58	01-05-0007	3197947	138	12491.98	0.54	
538	58	01-05-0007	3198543	108	12494.31	0.42	
539	58	01-05-0007	3199357	138	12497.49	0.54	
540	58	01-05-0007	3201454	353	12505.68	1.38	
541	58	01-05-0007	3206674	113	12526.07	0.44	
542	58	01-05-0007	3208054	200	12531.46	0.78	
543	58	01-05-0007	3214413	200	12556.3	0.78	
544	59	01-05-0007	3773642	207	14740.79	0.81	
545	59	01-05-0007	3784571	108	14783.48	0.42	
546	59	01-05-0007	3787983	215	14796.81	0.84	
547	59	01-05-0007	3790249	154	14805.66	0.6	
548	59	01-05-0007	3797087	128	14832.37	0.5	
549	59	01-05-0007	3800323	97	14845.01	0.38	
550	59	01-05-0007	3800929	154	14847.38	0.6	
551	60	01-05-0007	3861407	177	15083.62	0.69	
552	60	01-05-0007	3867149	125	15106.05	0.49	
553	60	01-05-0007	3868460	141	15111.17	0.55	
554	60	01-05-0007	3869263	172	15114.31	0.67	
555	60	01-05-0007	3870088	161	15117.53	0.63	
556	60	01-05-0007	3871114	253	15121.54	0.99	
557	60	01-05-0007	3872202	113	15125.79	0.44	
558	60	01-05-0007	3873516	223	15130.92	0.87	
559	60	01-05-0007	3880115	248	15156.7	0.97	
560	60	01-05-0007	3881623	166	15162.59	0.65	
561	60	01-05-0007	3882867	236	15167.45	0.92	
562	60	01-05-0007	3883279	164	15169.06	0.64	
563	61	01-05-0008	363638	489	1420.46	1.91	
564	61	01-05-0008	364252	108	1422.86	0.42	
565	61	01-05-0008	364524	128	1423.92	0.5	
566	61	01-05-0008	369265	154	1442.44	0.6	
567	61	01-05-0008	384622	417	1502.43	1.63	
568	61	01-05-0008	385664	197	1506.5	0.77	
569	61	01-05-0008	386944	120	1511.5	0.47	
570	62	01-05-0008	1070638	154	4182.18	0.6	
571	62	01-05-0008	1076544	100	4205.25	0.39	
572	62	01-05-0008	1084480	92	4236.25	0.36	
573	62	01-05-0008	1093586	174	4271.82	0.68	
574	62	01-05-0008	1095043	154	4277.51	0.6	
575	63	01-05-0008	1171602	233	4576.57	0.91	
576	63	01-05-0008	1172580	77	4580.39	0.3	
577	63	01-05-0008	1173765	100	4585.02	0.39	
578	63	01-05-0008	1176860	123	4597.11	0.48	
579	63	01-05-0008	1178532	261	4603.64	1.02	
580	63	01-05-0008	1192095	207	4656.62	0.81	
581	63	01-05-0008	1198961	333	4683.44	1.3	
582	64	01-05-0008	1433039	148	5597.81	0.58	
583	64	01-05-0008	1435011	223	5605.51	0.87	
584	64	01-05-0008	1436803	202	5612.51	0.79	
585	64	01-05-0008	1439621	215	5623.52	0.84	
586	64	01-05-0008	1442245	404	5633.77	1.58	
587	64	01-05-0008	1444221	261	5641.49	1.02	
588	64	01-05-0008	1445414	497	5646.15	1.94	
589	64	01-05-0008	1447421	259	5653.99	1.01	
590	64	01-05-0008	1448397	246	5657.8	0.96	
591	64	01-05-0008	1450708	174	5666.83	0.68	
592	64	01-05-0008	1451825	195	5671.19	0.76	
593	64	01-05-0008	1453727	230	5678.62	0.9	
594	64	01-05-0008	1454812	246	5682.86	0.96	
595	65	01-05-0008	1542994	210	6027.32	0.82	
596	65	01-05-0008	1544187	236	6031.98	0.92	
597	65	01-05-0008	1545754	174	6038.1	0.68	
598	65	01-05-0008	1550884	90	6058.14	0.35	
599	65	01-05-0008	1554918	202	6073.9	0.79	
600	65	01-05-0008	1556347	131	6079.48	0.51	
601	65	01-05-0008	1557914	151	6085.6	0.59	
602	65	01-05-0008	1559396	189	6091.39	0.74	
603	65	01-05-0008	1566083	115	6117.51	0.45	
604	66	01-05-0008	2121641	261	8287.66	1.02	
605	66	01-05-0008	2123100	307	8293.36	1.2	
606	66	01-05-0008	2136320	527	8345	2.06	
607	67	01-05-0008	3169787	184	12381.98	0.72	
608	67	01-05-0008	3171087	192	12387.06	0.75	
609	67	01-05-0008	3174661	184	12401.02	0.72	
610	67	01-05-0008	3178017	102	12414.13	0.4	
611	67	01-05-0008	3182021	251	12429.77	0.98	
612	67	01-05-0008	3183427	340	12435.26	1.33	
613	67	01-05-0008	3184837	392	12440.77	1.53	
614	67	01-05-0008	3188278	246	12454.21	0.96	
615	67	01-05-0008	3191270	156	12465.9	0.61	
616	68	01-05-0008	3211812	241	12546.14	0.94	
617	68	01-05-0008	3213696	246	12553.5	0.96	
618	68	01-05-0008	3214341	125	12556.02	0.49	
619	68	01-05-0008	3214868	200	12558.08	0.78	
620	68	01-05-0008	3218260	338	12571.33	1.32	
621	68	01-05-0008	3220012	241	12578.17	0.94	
622	68	01-05-0008	3221737	90	12584.91	0.35	
623	68	01-05-0008	3223396	251	12591.39	0.98	
624	68	01-05-0008	3225587	166	12599.95	0.65	
625	68	01-05-0008	3232374	246	12626.46	0.96	
626	68	01-05-0008	3234186	154	12633.54	0.6	
627	68	01-05-0008	3235108	312	12637.14	1.22	
628	69	01-05-0008	3293699	187	12866.01	0.73	
629	69	01-05-0008	3298542	287	12884.93	1.12	
630	69	01-05-0008	3299881	253	12890.16	0.99	
631	69	01-05-0008	3301317	166	12895.77	0.65	
632	69	01-05-0008	3302144	105	12899	0.41	
633	69	01-05-0008	3302682	197	12901.1	0.77	
634	69	01-05-0008	3304064	632	12906.5	2.47	
635	69	01-05-0008	3307796	243	12921.08	0.95	
636	69	01-05-0008	3309294	172	12926.93	0.67	
637	69	01-05-0008	3312228	269	12938.39	1.05	
638	69	01-05-0008	3314563	379	12947.51	1.48	
639	69	01-05-0008	3316959	184	12956.87	0.72	
640	69	01-05-0008	3318083	387	12961.26	1.51	
641	70	01-05-0008	3335148	312	13027.92	1.22	
642	70	01-05-0008	3336097	251	13031.63	0.98	
643	70	01-05-0008	3337019	348	13035.23	1.36	
644	70	01-05-0008	3339500	215	13044.92	0.84	
645	70	01-05-0008	3341151	340	13051.37	1.33	
646	70	01-05-0008	3344507	271	13064.48	1.06	
647	70	01-05-0008	3346004	458	13070.33	1.79	
648	70	01-05-0008	3347471	312	13076.06	1.22	
649	70	01-05-0008	3348984	307	13081.97	1.2	
650	70	01-05-0008	3350159	305	13086.56	1.19	
651	70	01-05-0008	3356511	317	13111.37	1.24	
652	71	01-05-0009	732035	125	2859.51	0.49	
653	71	01-05-0009	740483	82	2892.51	0.32	
654	71	01-05-0009	745157	131	2910.77	0.51	
655	71	01-05-0009	755653	161	2951.77	0.63	
656	71	01-05-0009	758054	189	2961.15	0.74	
657	72	01-05-0009	1300744	82	5081.03	0.32	
658	73	01-05-0009	1577326	172	6161.43	0.67	
659	73	01-05-0009	1580879	146	6175.31	0.57	
660	74	01-05-0009	1678006	102	6554.71	0.4	
661	74	01-05-0009	1691840	233	6608.75	0.91	
662	74	01-05-0009	1693837	151	6616.55	0.59	
663	74	01-05-0009	1696389	156	6626.52	0.61	
664	75	01-05-0009	1760952	369	6878.72	1.44	
665	75	01-05-0009	1768671	172	6908.87	0.67	
666	75	01-05-0009	1773693	210	6928.49	0.82	
667	76	01-05-0009	2529999	159	9882.81	0.62	
668	76	01-05-0009	2532214	123	9891.46	0.48	
669	76	01-05-0009	2546173	138	9945.99	0.54	
670	76	01-05-0009	2548398	205	9954.68	0.8	
671	77	01-05-0009	3118100	351	12180.08	1.37	
672	77	01-05-0009	3126418	131	12212.57	0.51	
673	77	01-05-0009	3127460	172	12216.64	0.67	
674	77	01-05-0009	3128143	120	12219.31	0.47	
675	77	01-05-0009	3128868	189	12222.14	0.74	
676	77	01-05-0009	3130926	189	12230.18	0.74	
677	77	01-05-0009	3133555	177	12240.45	0.69	
678	77	01-05-0009	3135598	138	12248.43	0.54	
679	77	01-05-0009	3140931	276	12269.26	1.08	
680	77	01-05-0009	3145748	238	12288.08	0.93	
681	78	01-05-0009	3150966	261	12308.46	1.02	
682	78	01-05-0009	3159816	84	12343.03	0.33	
683	78	01-05-0009	3161132	115	12348.17	0.45	
684	78	01-05-0009	3175951	195	12406.06	0.76	
685	78	01-05-0009	3176896	200	12409.75	0.78	
686	79	01-05-0009	3208896	200	12534.75	0.78	
687	79	01-05-0009	3210857	284	12542.41	1.11	
688	79	01-05-0009	3212099	210	12547.26	0.82	
689	79	01-05-0009	3222211	184	12586.76	0.72	
690	80	01-05-0009	3247027	172	12683.7	0.67	
691	80	01-05-0009	3249449	154	12693.16	0.6	
692	80	01-05-0009	3253399	97	12708.59	0.38	
693	80	01-05-0009	3262118	156	12742.65	0.61	
694	80	01-05-0009	3267771	192	12764.73	0.75	
695	81	01-05-0010	244221	136	953.99	0.53	
696	81	01-05-0010	261128	356	1020.03	1.39	
697	82	01-05-0010	275569	151	1076.44	0.59	
698	82	01-05-0010	276388	123	1079.64	0.48	
699	82	01-05-0010	278024	105	1086.03	0.41	
700	82	01-05-0010	285463	504	1115.09	1.97	
701	82	01-05-0010	287672	466	1123.72	1.82	
702	82	01-05-0010	289272	328	1129.97	1.28	
703	82	01-05-0010	291031	164	1136.84	0.64	
704	82	01-05-0010	293202	233	1145.32	0.91	
705	82	01-05-0010	295281	289	1153.44	1.13	
706	82	01-05-0010	296046	166	1156.43	0.65	
707	82	01-05-0010	302702	307	1182.43	1.2	
708	83	01-05-0010	316452	236	1236.14	0.92	
709	83	01-05-0010	318077	325	1242.49	1.27	
710	83	01-05-0010	320581	323	1252.27	1.26	
711	83	01-05-0010	324485	189	1267.52	0.74	
712	83	01-05-0010	327928	451	1280.97	1.76	
713	83	01-05-0010	329833	484	1288.41	1.89	
714	83	01-05-0010	330980	279	1292.89	1.09	
715	83	01-05-0010	332109	361	1297.3	1.41	
716	83	01-05-0010	332969	430	1300.66	1.68	
717	84	01-05-0010	676388	241	2642.14	0.94	
718	84	01-05-0010	681838	404	2663.43	1.58	
719	84	01-05-0010	687813	118	2686.77	0.46	
720	84	01-05-0010	688799	335	2690.62	1.31	
721	84	01-05-0010	698493	410	2728.49	1.6	
722	84	01-05-0010	704340	538	2751.33	2.1	
723	85	01-05-0010	1514852	108	5917.39	0.42	
724	85	01-05-0010	1518313	179	5930.91	0.7	
725	85	01-05-0010	1525757	156	5959.99	0.61	
726	86	01-05-0010	1887823	177	7374.31	0.69	
727	86	01-05-0010	1900500	136	7423.83	0.53	
728	86	01-05-0010	1902794	348	7432.79	1.36	
729	86	01-05-0010	1910935	241	7464.59	0.94	
730	87	01-05-0010	2051789	108	8014.8	0.42	
731	87	01-05-0010	2054520	100	8025.47	0.39	
732	87	01-05-0010	2062730	284	8057.54	1.11	
733	87	01-05-0010	2064471	82	8064.34	0.32	
734	87	01-05-0010	2071060	159	8090.08	0.62	
735	87	01-05-0010	2072005	202	8093.77	0.79	
736	88	01-05-0010	2093128	241	8176.28	0.94	
737	88	01-05-0010	2095680	174	8186.25	0.68	
738	88	01-05-0010	2096837	384	8190.77	1.5	
739	88	01-05-0010	2099287	399	8200.34	1.56	
740	88	01-05-0010	2103731	192	8217.7	0.75	
741	88	01-05-0010	2107008	323	8230.5	1.26	
742	88	01-05-0010	2109325	118	8239.55	0.46	
743	88	01-05-0010	2116385	148	8267.13	0.58	
744	88	01-05-0010	2117522	102	8271.57	0.4	
745	88	01-05-0010	2119511	115	8279.34	0.45	
746	89	01-05-0010	2889462	218	11286.96	0.85	
747	89	01-05-0010	2902945	225	11339.63	0.88	
748	89	01-05-0010	2904924	302	11347.36	1.18	
749	89	01-05-0010	2909248	156	11364.25	0.61	
750	90	01-05-0010	2924974	200	11425.68	0.78	
751	90	01-05-0010	2929928	348	11445.03	1.36	
752	90	01-05-0010	2941486	220	11490.18	0.86	
753	91	01-05-0011	36823	417	143.84	1.63	
754	91	01-05-0011	37983	307	148.37	1.2	
755	91	01-05-0011	53489	300	208.94	1.17	
756	91	01-05-0011	57042	274	222.82	1.07	
757	91	01-05-0011	58227	292	227.45	1.14	
758	91	01-05-0011	59932	212	234.11	0.83	
759	91	01-05-0011	61571	230	240.51	0.9	
760	92	01-05-0011	76931	525	300.51	2.05	
761	92	01-05-0011	78543	445	306.81	1.74	
762	92	01-05-0011	79800	302	311.72	1.18	
763	92	01-05-0011	80973	161	316.3	0.63	
764	92	01-05-0011	83331	95	325.51	0.37	
765	92	01-05-0011	85780	169	335.08	0.66	
766	92	01-05-0011	88835	256	347.01	1	
767	92	01-05-0011	90596	284	353.89	1.11	
768	92	01-05-0011	91305	233	356.66	0.91	
769	92	01-05-0011	92856	210	362.72	0.82	
770	92	01-05-0011	95063	269	371.34	1.05	
771	92	01-05-0011	95956	243	374.83	0.95	
772	92	01-05-0011	97720	143	381.72	0.56	
773	92	01-05-0011	98214	100	383.65	0.39	
774	92	01-05-0011	99709	287	389.49	1.12	
775	93	01-05-0011	702710	253	2744.96	0.99	
776	93	01-05-0011	703834	256	2749.35	1	
777	93	01-05-0011	714473	118	2790.91	0.46	
778	93	01-05-0011	724324	102	2829.39	0.4	
779	94	01-05-0011	1295498	248	5060.54	0.97	
780	94	01-05-0011	1295864	387	5061.97	1.51	
781	94	01-05-0011	1302664	243	5088.53	0.95	
782	94	01-05-0011	1305411	325	5099.26	1.27	
783	94	01-05-0011	1307482	264	5107.35	1.03	
784	94	01-05-0011	1308316	195	5110.61	0.76	
785	94	01-05-0011	1308943	238	5113.06	0.93	
786	94	01-05-0011	1314345	294	5134.16	1.15	
787	94	01-05-0011	1315154	287	5137.32	1.12	
788	94	01-05-0011	1316326	192	5141.9	0.75	
789	94	01-05-0011	1316636	289	5143.11	1.13	
790	94	01-05-0011	1320394	164	5157.79	0.64	
791	95	01-05-0011	1336202	102	5219.54	0.4	
792	95	01-05-0011	1336835	253	5222.01	0.99	
793	95	01-05-0011	1337889	284	5226.13	1.11	
794	95	01-05-0011	1338248	379	5227.53	1.48	
795	95	01-05-0011	1339274	174	5231.54	0.68	
796	95	01-05-0011	1340101	218	5234.77	0.85	
797	95	01-05-0011	1341120	264	5238.75	1.03	
798	95	01-05-0011	1342853	297	5245.52	1.16	
799	95	01-05-0011	1343764	241	5249.08	0.94	
800	95	01-05-0011	1352681	100	5283.91	0.39	
801	96	01-05-0011	1375936	113	5374.75	0.44	
802	96	01-05-0011	1380332	192	5391.92	0.75	
803	96	01-05-0011	1380961	325	5394.38	1.27	
804	96	01-05-0011	1382203	151	5399.23	0.59	
805	96	01-05-0011	1383324	238	5403.61	0.93	
806	96	01-05-0011	1385362	108	5411.57	0.42	
807	96	01-05-0011	1388035	143	5422.01	0.56	
808	96	01-05-0011	1398454	223	5462.71	0.87	
809	97	01-05-0011	1645128	330	6426.28	1.29	
810	97	01-05-0011	1648673	238	6440.13	0.93	
811	97	01-05-0011	1652808	266	6456.28	1.04	
812	98	01-05-0011	2011712	143	7858.25	0.56	
813	99	01-05-0011	2096253	146	8188.49	0.57	
814	99	01-05-0011	2099228	164	8200.11	0.64	
815	99	01-05-0011	2102879	156	8214.37	0.61	
816	99	01-05-0011	2107786	220	8233.54	0.86	
817	99	01-05-0011	2110129	133	8242.69	0.52	
818	100	01-05-0011	2461560	207	9615.47	0.81	
819	100	01-05-0011	2469535	154	9646.62	0.6	
820	100	01-05-0011	2471931	138	9655.98	0.54	
821	101	01-05-0012	327703	236	1280.09	0.92	
822	101	01-05-0012	330243	243	1290.01	0.95	
823	101	01-05-0012	332250	136	1297.85	0.53	
824	101	01-05-0012	340844	282	1331.42	1.1	
825	101	01-05-0012	354033	404	1382.94	1.58	
826	102	01-05-0012	382766	161	1495.18	0.63	
827	102	01-05-0012	383611	156	1498.48	0.61	
828	102	01-05-0012	385249	166	1504.88	0.65	
829	102	01-05-0012	396163	154	1547.51	0.6	
830	103	01-05-0012	434604	259	1697.67	1.01	
831	103	01-05-0012	454085	131	1773.77	0.51	
832	104	01-05-0012	492393	218	1923.41	0.85	
833	104	01-05-0012	495780	141	1936.64	0.55	
834	105	01-05-0012	768056	108	3000.22	0.42	
835	105	01-05-0012	778926	225	3042.68	0.88	
836	105	01-05-0012	781320	113	3052.03	0.44	
837	105	01-05-0012	784645	141	3065.02	0.55	
838	105	01-05-0012	786941	284	3073.99	1.11	
839	105	01-05-0012	788216	177	3078.97	0.69	
840	105	01-05-0012	792241	310	3094.69	1.21	
841	106	01-05-0012	1230912	366	4808.25	1.43	
842	106	01-05-0012	1232108	87	4812.92	0.34	
843	106	01-05-0012	1234202	187	4821.1	0.73	
844	106	01-05-0012	1236436	143	4829.83	0.56	
845	106	01-05-0012	1239224	182	4840.72	0.71	
846	106	01-05-0012	1247519	246	4873.12	0.96	
847	106	01-05-0012	1251228	154	4887.61	0.6	
848	106	01-05-0012	1255022	212	4902.43	0.83	
849	107	01-05-0012	1657533	174	6474.74	0.68	
850	107	01-05-0012	1667725	271	6514.55	1.06	
851	108	01-05-0012	2414758	182	9432.65	0.71	
852	108	01-05-0012	2418276	269	9446.39	1.05	
853	108	01-05-0012	2423004	120	9464.86	0.47	
854	108	01-05-0012	2423293	402	9465.99	1.57	
855	108	01-05-0012	2424192	225	9469.5	0.88	
856	108	01-05-0012	2428677	179	9487.02	0.7	
857	108	01-05-0012	2432292	187	9501.14	0.73	
858	108	01-05-0012	2436278	205	9516.71	0.8	
859	108	01-05-0012	2441265	302	9536.19	1.18	
860	108	01-05-0012	2442473	282	9540.91	1.1	
861	109	01-05-0012	2895959	184	11312.34	0.72	
862	109	01-05-0012	2898964	212	11324.08	0.83	
863	109	01-05-0012	2910029	172	11367.3	0.67	
864	110	01-05-0012	3046318	110	11899.68	0.43	
865	110	01-05-0012	3055683	138	11936.26	0.54	
866	111	01-05-0013	209349	210	817.77	0.82	
867	111	01-05-0013	210821	177	823.52	0.69	
868	111	01-05-0013	211062	118	824.46	0.46	
869	111	01-05-0013	211763	141	827.2	0.55	
870	111	01-05-0013	212685	143	830.8	0.56	
871	112	01-05-0013	262121	238	1023.91	0.93	
872	112	01-05-0013	266516	223	1041.08	0.87	
873	112	01-05-0013	269043	108	1050.95	0.42	
874	112	01-05-0013	270930	118	1058.32	0.46	
875	112	01-05-0013	272061	161	1062.74	0.63	
876	112	01-05-0013	274360	210	1071.72	0.82	
877	112	01-05-0013	278523	166	1087.98	0.65	
878	112	01-05-0013	285061	253	1113.52	0.99	
879	113	01-05-0013	925391	259	3614.81	1.01	
880	113	01-05-0013	926510	138	3619.18	0.54	
881	113	01-05-0013	928492	253	3626.92	0.99	
882	113	01-05-0013	929510	136	3630.9	0.53	
883	113	01-05-0013	933893	305	3648.02	1.19	
884	113	01-05-0013	935337	131	3653.66	0.51	
885	113	01-05-0013	935642	77	3654.85	0.3	
886	113	01-05-0013	936940	182	3659.92	0.71	
887	113	01-05-0013	940006	192	3671.9	0.75	
888	114	01-05-0013	948050	302	3703.32	1.18	
889	114	01-05-0013	949115	238	3707.48	0.93	
890	114	01-05-0013	950812	118	3714.11	0.46	
891	114	01-05-0013	957614	353	3740.68	1.38	
892	114	01-05-0013	962319	195	3759.06	0.76	
893	114	01-05-0013	963226	164	3762.6	0.64	
894	114	01-05-0013	966761	108	3776.41	0.42	
895	115	01-05-0013	1336253	156	5219.74	0.61	
896	115	01-05-0013	1342582	182	5244.46	0.71	
897	115	01-05-0013	1344517	90	5252.02	0.35	
898	115	01-05-0013	1345531	148	5255.98	0.58	
899	116	01-05-0013	1371190	97	5356.21	0.38	
900	116	01-05-0013	1377464	353	5380.72	1.38	
901	116	01-05-0013	1383731	115	5405.2	0.45	
902	116	01-05-0013	1384840	148	5409.53	0.58	
903	117	01-05-0013	1393480	284	5443.28	1.11	
904	117	01-05-0013	1395671	212	5451.84	0.83	
905	117	01-05-0013	1398684	343	5463.61	1.34	
906	117	01-05-0013	1399744	187	5467.75	0.73	
907	117	01-05-0013	1400684	292	5471.42	1.14	
908	117	01-05-0013	1405120	266	5488.75	1.04	
909	117	01-05-0013	1406203	399	5492.98	1.56	
910	117	01-05-0013	1407849	399	5499.41	1.56	
911	117	01-05-0013	1409923	133	5507.51	0.52	
912	117	01-05-0013	1412879	156	5519.06	0.61	
913	117	01-05-0013	1418227	148	5539.95	0.58	
914	117	01-05-0013	1419722	343	5545.79	1.34	
915	117	01-05-0013	1420564	333	5549.08	1.3	
916	117	01-05-0013	1421435	256	5552.48	1	
917	118	01-05-0013	1432847	125	5597.06	0.49	
918	118	01-05-0013	1439488	100	5623	0.39	
919	118	01-05-0013	1442158	207	5633.43	0.81	
920	118	01-05-0013	1450895	279	5667.56	1.09	
921	118	01-05-0013	1452682	166	5674.54	0.65	
922	118	01-05-0013	1454853	192	5683.02	0.75	
923	119	01-05-0013	1545318	320	6036.4	1.25	
924	119	01-05-0013	1546335	248	6040.37	0.97	
925	119	01-05-0013	1550362	236	6056.1	0.92	
926	119	01-05-0013	1551455	164	6060.37	0.64	
927	119	01-05-0013	1553695	84	6069.12	0.33	
928	119	01-05-0013	1562772	259	6104.58	1.01	
929	119	01-05-0013	1563794	169	6108.57	0.66	
930	119	01-05-0013	1569636	143	6131.39	0.56	
931	120	01-05-0013	2507392	192	9794.5	0.75	
932	120	01-05-0013	2515049	292	9824.41	1.14	
933	120	01-05-0013	2522086	238	9851.9	0.93	
934	120	01-05-0013	2522821	141	9854.77	0.55	
935	120	01-05-0013	2523116	274	9855.92	1.07	
936	120	01-05-0013	2525460	312	9865.08	1.22	
937	120	01-05-0013	2529039	120	9879.06	0.47	
938	120	01-05-0013	2534036	143	9898.58	0.56	
939	120	01-05-0013	2536340	110	9907.58	0.43	
940	121	01-05-0014	199204	138	778.14	0.54	
941	122	01-05-0014	428408	166	1673.47	0.65	
942	122	01-05-0014	440348	197	1720.11	0.77	
943	122	01-05-0014	443233	166	1731.38	0.65	
944	123	01-05-0014	1071539	146	4185.7	0.57	
945	124	01-05-0014	1150961	118	4495.94	0.46	
946	124	01-05-0014	1151662	228	4498.68	0.89	
947	125	01-05-0014	1184138	187	4625.54	0.73	
948	125	01-05-0014	1191716	243	4655.14	0.95	
949	126	01-05-0014	1441626	169	5631.35	0.66	
950	126	01-05-0014	1444521	238	5642.66	0.93	
951	126	01-05-0014	1448292	154	5657.39	0.6	
952	126	01-05-0014	1451653	220	5670.52	0.86	
953	126	01-05-0014	1465843	289	5725.95	1.13	
954	126	01-05-0014	1467215	136	5731.31	0.53	
955	126	01-05-0014	1468124	179	5734.86	0.7	
956	127	01-05-0014	1493942	246	5835.71	0.96	
957	128	01-05-0014	2792714	133	10909.04	0.52	
958	130	01-05-0014	3086797	82	12057.8	0.32	
959	130	01-05-0014	3097052	202	12097.86	0.79	
960	131	01-05-0015	427799	197	1671.09	0.77	
961	131	01-05-0015	428774	138	1674.9	0.54	
962	131	01-05-0015	429652	128	1678.33	0.5	
963	131	01-05-0015	435325	90	1700.49	0.35	
964	131	01-05-0015	436329	159	1704.41	0.62	
965	131	01-05-0015	441472	184	1724.5	0.72	
966	131	01-05-0015	445507	192	1740.26	0.75	
967	131	01-05-0015	447913	207	1749.66	0.81	
968	131	01-05-0015	448753	146	1752.94	0.57	
969	131	01-05-0015	449293	118	1755.05	0.46	
970	131	01-05-0015	451016	179	1761.78	0.7	
971	132	01-05-0015	1018222	241	3977.43	0.94	
972	132	01-05-0015	1020186	248	3985.1	0.97	
973	132	01-05-0015	1024584	143	4002.28	0.56	
974	132	01-05-0015	1026022	166	4007.9	0.65	
975	132	01-05-0015	1034755	77	4042.01	0.3	
976	132	01-05-0015	1038602	402	4057.04	1.57	
977	132	01-05-0015	1045171	223	4082.7	0.87	
978	133	01-05-0015	1114153	200	4352.16	0.78	
979	133	01-05-0015	1129062	146	4410.4	0.57	
980	133	01-05-0015	1134223	366	4430.56	1.43	
981	134	01-05-0015	1570378	133	6134.29	0.52	
982	134	01-05-0015	1575409	202	6153.94	0.79	
983	134	01-05-0015	1580575	241	6174.12	0.94	
984	134	01-05-0015	1583327	146	6184.87	0.57	
985	134	01-05-0015	1584282	635	6188.6	2.48	
986	135	01-05-0015	1861786	138	7272.6	0.54	
987	135	01-05-0015	1865925	271	7288.77	1.06	
988	135	01-05-0015	1867259	138	7293.98	0.54	
989	135	01-05-0015	1870029	100	7304.8	0.39	
990	135	01-05-0015	1871222	182	7309.46	0.71	
991	135	01-05-0015	1872305	394	7313.69	1.54	
992	135	01-05-0015	1873572	243	7318.64	0.95	
993	135	01-05-0015	1874678	394	7322.96	1.54	
994	135	01-05-0015	1878223	543	7336.81	2.12	
995	135	01-05-0015	1879572	323	7342.08	1.26	
996	135	01-05-0015	1880835	251	7347.01	0.98	
997	135	01-05-0015	1888110	294	7375.43	1.15	
998	135	01-05-0015	1889188	371	7379.64	1.45	
999	136	01-05-0015	1943447	179	7591.59	0.7	
1000	136	01-05-0015	1944978	125	7597.57	0.49	
1001	136	01-05-0015	1950392	340	7618.72	1.33	
1002	136	01-05-0015	1951547	133	7623.23	0.52	
1003	136	01-05-0015	1952886	151	7628.46	0.59	
1004	136	01-05-0015	1954964	215	7636.58	0.84	
1005	136	01-05-0015	1956275	266	7641.7	1.04	
1006	136	01-05-0015	1958095	97	7648.81	0.38	
1007	136	01-05-0015	1962680	251	7666.72	0.98	
1008	136	01-05-0015	1963840	261	7671.25	1.02	
1009	137	01-05-0015	2788168	215	10891.28	0.84	
1010	137	01-05-0015	2789967	251	10898.31	0.98	
1011	137	01-05-0015	2792100	573	10906.64	2.24	
1012	137	01-05-0015	2793372	238	10911.61	0.93	
1013	137	01-05-0015	2798505	161	10931.66	0.63	
1014	137	01-05-0015	2801923	289	10945.01	1.13	
1015	137	01-05-0015	2804977	138	10956.94	0.54	
1016	137	01-05-0015	2808020	392	10968.83	1.53	
1017	137	01-05-0015	2813048	238	10988.47	0.93	
1018	138	01-05-0015	3629430	233	14177.46	0.91	
1019	138	01-05-0015	3630853	312	14183.02	1.22	
1020	138	01-05-0015	3633372	302	14192.86	1.18	
1021	138	01-05-0015	3640384	389	14220.25	1.52	
1022	138	01-05-0015	3641626	228	14225.1	0.89	
1023	138	01-05-0015	3645967	108	14242.06	0.42	
1024	138	01-05-0015	3648540	136	14252.11	0.53	
1025	138	01-05-0015	3652772	177	14268.64	0.69	
1026	138	01-05-0015	3654333	172	14274.74	0.67	
1027	139	01-05-0015	4104520	108	16033.28	0.42	
1028	139	01-05-0015	4118121	77	16086.41	0.3	
1029	139	01-05-0015	4119135	210	16090.37	0.82	
1030	139	01-05-0015	4129078	159	16129.21	0.62	
1031	140	01-05-0015	4464924	220	17441.11	0.86	
1032	140	01-05-0015	4466089	133	17445.66	0.52	
1033	141	01-05-0017	206198	131	805.46	0.51	
1034	141	01-05-0017	206930	138	808.32	0.54	
1035	141	01-05-0017	208456	302	814.28	1.18	
1036	141	01-05-0017	210015	259	820.37	1.01	
1037	141	01-05-0017	210614	246	822.71	0.96	
1038	141	01-05-0017	210911	154	823.87	0.6	
1039	141	01-05-0017	211835	412	827.48	1.61	
1040	141	01-05-0017	223145	223	871.66	0.87	
1041	141	01-05-0017	226424	289	884.47	1.13	
1042	141	01-05-0017	227963	166	890.48	0.65	
